rating,problem_rating,submissions,volatility,success_rate,new_rating
3380,3012,10,165,0.38,3217
1114,2009,4,122,0.81,1077
2446,752,4,106,0.09,2370
2514,1395,8,161,0.96,2659
860,2787,4,153,0.51,762
651,1956,6,165,0.26,429
1552,3882,1,123,0.93,1549
1892,1649,8,192,0.27,1754
2946,1928,5,175,0.28,2941
1207,2748,3,100,0.19,1086
1905,2529,4,176,0.73,1856
3528,2961,9,75,0.95,3578
3691,2677,2,150,0.58,3799
1387,3758,8,71,0.38,1139
1097,2848,8,150,0.81,1021
832,1949,1,180,0.08,786
2317,1906,10,187,0.8,2388
1247,1979,10,133,0.31,904
3248,3815,8,109,0.01,2856
3128,1423,8,50,0.06,2802
2682,2472,5,161,0.8,2756
2724,3688,1,143,0.66,2708
2070,1274,10,117,0.89,2131
897,1801,10,53,0.25,522
3593,2128,8,137,0.02,3338
2302,1351,1,57,0.17,2317
744,2574,3,66,0.55,677
2668,2624,2,160,0.83,2741
2709,3258,8,91,0.47,2501
1936,2992,8,157,0.67,1804
3226,687,3,86,0.68,3264
3153,3938,6,154,0.71,3068
3921,3640,6,155,0.17,3801
1737,3879,2,146,0.6,1697
3282,2420,7,54,0.5,3161
3641,3331,3,140,0.87,3741
3498,3109,5,102,0.21,3393
3823,1234,8,96,0.03,3531
2226,1662,7,171,0.66,2272
2279,943,7,179,0.88,2416
3523,2657,8,123,0.74,3541
2180,2145,10,93,0.22,1841
2038,2956,2,145,0.93,2032
2132,2315,5,75,0.22,1956
3498,1319,3,152,0.03,3504
1407,3806,1,151,0.94,1404
837,3448,4,78,0.19,675
2951,3885,4,141,0.98,2948
633,1642,4,152,0.83,599
3525,2152,4,68,0.45,3483
2012,2584,5,116,0.17,1809
2117,3569,9,94,0.77,2014
3319,3619,5,111,0.53,3218
2390,2896,7,63,0.77,2313
1973,2741,8,93,0.24,1670
1779,2630,10,121,0.23,1395
2446,1910,9,105,0.2,2186
978,3308,2,196,0.93,971
2230,1795,10,199,0.47,2149
3260,1228,2,161,0.33,3354
690,1093,8,71,0.72,584
1623,3520,1,64,0.74,1610
1633,3836,9,97,1.0,1633
1929,1789,5,64,0.51,1851
2426,2431,8,77,0.75,2364
2414,2339,8,129,0.86,2436
2241,3228,8,138,0.74,2137
1128,1219,6,200,0.34,1004
3576,1400,9,135,0.61,3535
1465,3470,2,199,0.68,1433
1825,2720,4,173,0.75,1776
2325,2688,10,139,0.35,2015
2135,1630,8,176,0.24,1998
1830,3624,9,60,0.68,1686
3746,1355,2,198,0.31,3875
2614,1011,5,132,0.0,2496
2209,3260,10,90,0.02,1719
2434,1614,7,99,0.96,2518
1275,3136,7,51,0.18,988
1722,2843,3,124,0.32,1620
2038,2796,3,68,0.7,1994
2884,3811,2,99,0.21,2805
2118,1729,2,163,0.62,2227
3545,1104,3,75,0.34,3521
3068,1817,3,126,0.29,3087
2650,2936,5,175,0.11,2456
3944,1161,8,180,0.9,4084
659,2792,9,82,0.32,353
3907,2838,9,175,0.38,3803
3632,3951,8,138,0.34,3387
3514,3245,1,138,0.99,3627
1922,3807,5,186,0.59,1820
518,3358,2,90,0.79,497
1673,3672,10,143,0.53,1438
2905,1488,3,127,0.81,3003
996,1404,4,154,0.43,895
788,3966,8,172,0.06,412
626,702,6,141,0.91,654
736,2094,2,127,0.75,711
1566,3849,2,162,0.81,1547
2753,2590,5,63,0.08,2568
1115,779,6,132,0.99,1227
3519,789,6,115,0.28,3418
912,3295,10,168,0.84,832
1123,3799,10,140,0.32,783
2463,3176,3,61,0.39,2372
964,2151,2,178,0.93,957
888,3885,1,99,0.14,845
3906,2546,3,139,0.02,3898
1638,2599,3,92,0.19,1517
2029,3302,8,96,0.89,1985
3346,3454,5,59,0.34,3202
1385,700,9,137,0.0,1069
3603,2521,1,198,0.85,3793
820,3189,1,152,0.42,791
1718,3844,9,93,0.24,1376
1879,1071,8,102,0.26,1684
3362,1313,7,94,0.45,3263
3364,1710,6,159,0.41,3346
1540,563,8,127,0.58,1499
3893,3063,6,151,0.87,4004
2605,2182,3,85,0.53,2613
3716,2072,8,116,0.12,3480
1959,1088,2,200,0.09,2067
3543,2592,10,139,0.67,3516
854,2299,9,95,0.66,701
737,1734,4,176,0.3,598
3860,1472,9,57,0.56,3719
1882,3247,4,157,0.18,1718
3923,794,4,159,0.66,4014
3636,2911,8,67,0.25,3402
2744,1491,6,125,0.93,2848
3636,1299,10,82,0.85,3643
3504,1283,10,110,1.0,3614
3273,1382,3,125,0.97,3393
750,3194,2,195,0.71,721
1507,2525,1,114,0.58,1486
1696,1214,2,182,0.33,1800
1070,1866,1,177,0.66,1055
911,3900,8,101,0.52,719
3726,1200,7,57,0.69,3674
3468,1213,8,94,0.13,3214
2155,914,2,77,0.38,2170
2193,1359,5,146,0.63,2245
608,904,2,87,0.38,559
2972,511,3,163,0.42,3048
2678,1661,10,50,0.54,2498
1883,3200,3,190,0.22,1766
3801,776,5,133,0.66,3849
1578,3412,2,118,0.14,1492
2160,3469,6,190,0.67,2061
1248,1589,1,151,0.87,1260
3803,2722,5,67,0.98,3865
2336,1622,6,109,0.72,2359
3180,1959,6,74,0.97,3245
2434,1109,10,131,0.74,2435
3458,1230,10,161,0.93,3584
2129,2622,3,61,0.32,2030
2940,936,5,198,0.54,3023
875,1209,7,116,0.07,564
2834,2380,1,189,0.93,3007
648,1653,6,165,0.75,574
2989,669,10,193,0.24,2802
1222,1138,10,120,1.0,1296
2565,2897,4,59,0.92,2557
1851,1926,6,193,0.81,1870
751,675,7,132,0.86,782
1323,2091,4,76,0.62,1248
1254,2919,2,67,0.35,1189
3428,1538,5,164,0.5,3467
955,3846,2,193,0.16,871
3244,3368,6,159,0.62,3182
3448,2547,2,150,0.8,3577
2657,3504,7,149,0.43,2459
3539,1004,9,165,0.31,3393
3370,2126,8,177,0.71,3431
1808,3075,10,91,0.27,1443
1919,1770,1,162,0.91,2028
529,1831,10,141,0.7,379
3078,643,6,55,0.23,2902
3704,3029,4,154,0.25,3705
527,3626,9,90,0.47,289
896,889,8,123,0.43,731
3328,2880,8,100,0.01,3025
1969,3881,5,89,0.83,1927
1882,2043,7,173,0.9,1896
2250,2055,10,186,0.19,1985
2181,2949,7,192,0.42,1980
3948,673,7,197,0.34,3914
1480,3825,6,199,0.58,1354
529,662,9,190,0.87,531
2055,1573,10,155,0.91,2156
1434,2116,1,188,0.18,1397
2066,2719,7,67,0.67,1952
3922,1490,9,182,0.88,4050
2079,2541,6,162,0.73,2009
2164,1652,7,182,0.92,2309
3082,2668,9,171,0.37,2955
1821,1423,6,66,0.94,1863
862,1913,10,192,0.02,372
1875,1757,6,157,0.65,1874
1751,1499,2,85,0.6,1780
614,2952,4,80,0.73,560
3409,2642,2,118,0.81,3507
2447,2205,3,100,0.66,2476
3975,3407,2,139,0.0,4009
1778,1252,9,60,0.47,1597
1891,571,1,83,0.89,1968
3539,2191,5,195,0.99,3731
2256,2544,8,158,0.62,2129
3051,2004,9,131,0.62,3011
3106,3991,9,58,0.78,3007
2138,3646,3,145,0.66,2087
2584,1895,1,164,0.37,2713
3313,1721,7,190,0.01,3156
3625,1542,3,149,0.76,3738
1200,866,3,100,0.59,1226
3814,3848,1,144,0.38,3848
3749,3537,4,117,0.58,3755
3536,3071,1,72,0.93,3600
3768,1324,7,179,0.77,3866
3732,3337,9,86,0.32,3504
2845,884,4,73,0.96,2910
584,3382,5,196,0.1,359
2885,3932,5,78,0.93,2868
2555,3462,9,71,0.03,2119
2857,1553,10,51,0.96,2888
1947,2240,1,108,0.0,1914
3414,2220,9,110,0.86,3461
2439,2781,3,171,0.95,2452
3573,2334,4,178,0.96,3743
2298,539,4,69,0.65,2297
1466,931,8,112,0.6,1413
1792,1531,8,56,0.96,1822
2364,2016,7,67,0.72,2325
1712,2532,1,129,0.75,1701
2430,1480,10,181,0.16,2190
1937,3939,9,97,0.35,1645
1960,2985,3,115,0.28,1852
3871,996,3,132,0.52,3931
2976,1984,8,80,0.91,3020
576,3440,10,164,0.3,226
528,2092,3,152,0.47,449
1871,2808,3,109,0.39,1780
3748,1608,3,61,0.12,3677
3521,2329,10,191,0.65,3537
546,1006,1,178,0.57,536
2449,2490,8,139,0.74,2406
1787,740,6,57,0.82,1790
1911,1263,4,95,0.25,1854
2258,1643,7,160,0.97,2403
2450,2629,2,88,0.53,2426
626,3573,1,174,0.76,614
3152,1434,6,128,0.81,3223
1425,3218,3,95,0.33,1325
2305,1458,1,57,0.64,2344
3107,3564,4,83,0.45,3003
2516,3308,4,164,0.39,2396
3299,621,5,174,0.9,3448
753,536,10,196,0.56,685
1168,3693,6,106,0.18,922
2238,1191,9,146,0.18,2015
890,1886,4,102,0.08,706
3109,1611,2,180,0.71,3260
1066,857,9,76,0.15,742
549,1869,5,103,0.76,489
2164,2368,7,125,0.7,2089
3601,1969,5,99,0.28,3520
3158,1565,7,80,0.1,2923
3231,1967,7,82,0.02,2970
865,3299,8,107,0.95,845
3765,3587,7,128,0.7,3754
1956,2193,5,172,0.88,1961
3958,2776,7,193,0.49,3972
2277,3925,5,194,0.37,2120
3354,655,4,105,0.12,3283
1785,1115,4,165,0.17,1781
2791,3262,9,176,0.17,2428
1987,3254,1,126,0.56,1965
904,2463,5,138,0.21,707
2076,1635,3,167,0.91,2217
2713,876,7,178,0.69,2782
2746,3319,7,143,0.29,2503
1528,3098,2,76,0.57,1485
1186,1553,8,63,0.16,857
1692,2149,10,152,0.28,1342
1352,2348,1,183,0.33,1319
1398,3853,2,94,0.13,1311
2445,511,5,90,0.93,2517
2018,1911,8,197,1.0,2146
3778,2205,4,82,0.04,3668
2291,661,9,186,0.55,2274
3785,1737,8,126,0.06,3535
2819,2153,8,82,0.71,2783
1267,1620,6,125,0.84,1233
2710,963,1,91,0.36,2769
3354,1864,8,144,0.86,3442
1475,817,6,53,0.7,1437
2265,1479,1,144,0.11,2363
2695,2630,9,147,0.53,2571
2888,2816,7,137,0.33,2736
3310,3489,7,117,0.08,3019
1392,3028,1,59,0.59,1372
3665,779,1,82,0.54,3724
3060,2105,9,110,0.91,3129
542,3604,2,115,0.2,462
2812,3672,6,75,0.64,2705
1695,2153,1,148,0.09,1659
2028,1972,4,160,0.37,1995
2631,1364,3,138,0.18,2646
2267,3673,9,62,0.34,1970
2206,1631,10,126,0.2,1928
1823,2299,2,94,0.27,1756
3333,3190,9,95,0.41,3134
2307,4000,6,158,0.62,2193
1539,2171,10,120,0.48,1282
1355,867,6,132,0.12,1215
2062,2608,5,52,0.34,1899
3946,660,7,79,0.65,3902
557,3705,6,85,0.31,350
2611,803,1,177,0.65,2770
3395,1918,2,110,0.16,3421
970,1973,1,156,0.08,924
2655,1309,1,123,0.38,2747
2247,3571,8,157,0.44,2023
2014,3091,7,51,0.13,1710
3643,630,6,147,0.2,3550
1439,2080,4,189,0.57,1358
870,1125,4,174,0.01,705
902,582,5,196,0.59,969
1101,2386,4,82,0.63,1027
3657,1839,7,70,0.98,3720
3568,1619,1,61,0.33,3595
3155,2769,6,157,0.2,3057
3801,2681,10,68,0.17,3454
1214,1165,8,70,0.56,1078
2993,1087,3,122,0.45,3032
718,1961,10,69,0.64,538
2812,616,4,192,0.45,2894
859,950,7,135,0.38,692
3567,1249,1,133,0.97,3698
1602,623,5,90,0.11,1469
3416,2118,3,157,0.77,3538
1803,2076,8,162,0.53,1643
1321,1746,6,191,0.21,1099
1347,678,5,152,0.88,1466
3221,3203,4,95,0.08,3087
1341,3334,4,73,0.02,1145
1166,2694,5,137,0.01,919
865,1933,3,96,0.0,715
3017,1645,7,53,0.82,3007
1534,1504,10,187,0.94,1606
1137,2012,6,105,0.29,925
3422,2321,3,161,0.0,3433
3593,946,9,83,0.19,3311
3182,3331,6,129,0.02,2926
1300,1017,6,61,0.99,1348
1772,1368,5,130,0.56,1780
962,1177,5,58,0.7,900
2813,2267,3,173,0.73,2938
2583,3112,5,142,0.98,2584
3551,2694,1,124,0.54,3651
3145,2890,9,184,0.13,2903
3576,3236,10,153,0.51,3465
2304,1069,8,149,0.75,2353
2519,2217,7,52,0.13,2259
1522,2708,6,183,1.0,1522
1653,2082,10,107,0.9,1611
3352,2444,9,165,0.37,3233
991,3693,10,59,0.15,566
3126,3730,1,119,0.63,3111
1687,1786,6,93,0.5,1571
1412,1774,10,109,0.44,1144
3993,2219,5,66,0.84,4019
591,2087,1,156,0.89,586
3320,3401,7,58,0.97,3332
2029,3640,2,172,0.09,1938
624,3217,9,169,0.11,224
733,2081,5,200,0.91,711
1369,1035,9,92,0.97,1436
1577,2925,5,74,0.17,1370
2561,3679,7,125,0.25,2299
2911,3468,1,100,0.23,2876
2595,3605,1,183,0.96,2594
745,1378,4,68,0.92,731
3173,3720,7,127,0.91,3147
3946,1746,7,65,0.91,3979
1335,2877,3,155,0.36,1239
1756,2130,2,173,0.11,1685
948,3333,1,127,0.49,923
3379,2431,2,86,0.1,3375
624,2766,9,141,0.07,206
929,2532,10,196,0.36,609
1161,3578,10,155,0.27,796
1839,2719,1,194,0.43,1812
1250,2239,3,175,0.64,1197
877,3365,6,60,0.82,823
2183,1372,5,67,0.57,2142
2917,2079,7,50,0.12,2659
1785,1620,2,199,0.67,1895
3859,2579,10,95,0.88,3894
3792,918,3,151,0.23,3827
732,1831,10,132,0.71,587
3592,1204,9,170,0.1,3357
946,1595,10,200,0.0,451
2206,3982,2,175,0.76,2182
3491,2580,4,122,0.0,3412
1106,1758,3,134,0.63,1054
926,3960,8,197,0.53,738
1312,2158,2,182,0.34,1247
2495,3549,3,85,0.67,2446
3517,3746,5,101,0.6,3438
2756,2849,6,105,0.56,2663
3282,1968,1,62,0.99,3343
3588,650,6,67,0.88,3619
1492,1101,9,180,0.89,1605
3207,1289,2,105,0.63,3275
548,586,10,101,0.08,133
747,2618,10,90,0.46,477
2544,2246,6,77,0.04,2321
3609,2867,9,96,0.76,3596
1345,1757,10,120,0.11,910
2231,2896,7,192,0.96,2221
3106,640,9,190,0.9,3251
790,3930,8,172,0.18,462
3381,2378,6,101,0.67,3383
3022,1195,3,197,0.8,3189
958,768,1,66,0.61,988
3008,1573,3,116,0.33,3023
579,1955,1,161,0.06,532
1944,3642,5,55,0.38,1789
2611,1769,6,158,0.9,2738
2980,1565,1,111,0.31,3056
3555,1511,1,164,0.66,3702
532,1477,7,166,0.47,347
2467,3540,1,80,0.28,2431
1136,2828,9,94,0.57,943
1250,2234,5,153,0.98,1246
1496,3725,6,87,0.04,1208
1063,1367,5,138,0.01,836
1136,2327,10,149,0.6,936
2624,2328,5,183,0.19,2576
3244,1765,8,150,0.48,3186
3854,1186,1,152,0.59,3985
2434,2487,4,182,0.8,2471
3769,1082,3,52,0.07,3681
528,1000,6,184,0.98,533
3655,751,7,83,0.77,3657
1598,2585,3,109,0.47,1519
626,1372,10,59,0.03,142
1494,594,4,59,0.65,1483
3351,3546,10,70,0.74,3238
1697,579,2,87,0.17,1701
626,1656,6,116,0.99,623
3212,1708,1,166,0.99,3377
2592,548,9,180,0.06,2349
3876,2819,3,66,0.73,3901
3199,2724,9,179,0.23,3021
3132,3803,5,67,0.47,3001
2251,682,2,106,0.41,2298
561,2948,2,94,0.69,530
854,3966,5,103,0.97,847
931,1101,8,150,0.47,760
2845,1890,3,50,0.16,2769
525,2839,6,64,0.54,387
2383,2376,6,124,0.73,2365
590,3617,6,60,0.93,569
3460,1193,5,200,0.96,3650
2939,3340,2,101,0.33,2881
1371,3483,4,139,0.09,1189
1337,1870,7,148,0.3,1099
3779,936,10,68,0.86,3777
2939,1397,1,199,0.53,3114
2375,3331,6,170,0.38,2190
787,3169,8,54,0.29,503
3241,3807,7,125,0.27,2990
3700,2302,1,142,0.62,3823
1114,1845,5,138,0.26,931
1590,582,5,107,0.32,1527
1446,2021,1,134,0.75,1438
3595,694,7,57,0.4,3442
1091,3625,4,177,0.59,1009
1636,1247,2,95,0.42,1664
2286,3051,3,114,0.69,2241
966,965,10,123,0.19,623
2180,1748,6,158,0.74,2248
2143,1809,7,81,0.94,2193
2836,519,9,178,0.39,2739
1831,2648,4,54,0.9,1811
523,1654,4,174,0.75,473
1846,3798,10,126,0.69,1691
3260,1341,5,172,0.54,3317
2902,2790,5,139,0.18,2788
521,1584,5,73,0.95,509
3858,1025,7,60,0.08,3596
515,1594,2,55,0.27,442
916,3209,3,82,0.44,832
641,2049,1,191,0.42,612
2492,3784,8,159,0.57,2320
2400,1906,6,74,0.31,2263
2640,3953,3,179,0.69,2594
3359,3985,2,94,0.27,3288
3865,2151,1,102,0.24,3929
3966,3025,9,152,0.95,4095
3395,1531,3,150,0.81,3516
2495,967,1,103,0.22,2559
713,3574,10,63,0.06,243
1433,3393,4,115,0.51,1335
807,2266,4,66,0.92,791
3242,3797,10,142,0.69,3093
1896,952,4,59,0.71,1897
2621,569,6,60,1.0,2681
2729,2762,4,127,0.26,2638
2166,1445,8,143,0.52,2115
1634,2603,8,193,0.67,1503
1029,616,10,94,0.56,895
2249,2908,3,138,0.98,2249
2678,2319,5,196,0.04,2612
826,3526,4,80,0.21,668
2906,873,5,120,0.62,2931
1065,3011,8,53,0.39,821
3298,1821,5,135,0.45,3295
1358,1178,1,147,0.27,1430
1225,926,3,179,0.79,1345
3981,3771,8,164,0.16,3771
2450,2105,7,163,0.84,2537
3631,2778,4,94,0.4,3604
1727,2473,9,73,0.24,1386
2301,839,2,102,0.2,2323
719,3781,5,73,0.02,474
2066,3466,9,91,0.74,1949
2207,2764,1,136,0.8,2202
3553,3359,1,65,0.95,3599
3522,3459,9,183,0.66,3477
3441,1463,1,114,0.95,3552
1841,1810,7,105,0.57,1748
1440,1416,4,127,0.24,1356
855,1121,1,70,0.91,863
2938,531,6,150,0.98,3082
2557,1521,5,101,0.23,2465
2207,2813,2,129,0.12,2123
3213,3658,5,95,0.0,2970
3494,3032,3,125,0.83,3585
1837,2473,5,190,0.24,1652
1435,1102,5,181,0.86,1558
987,3181,4,158,0.75,937
2761,1322,1,66,0.61,2807
1699,967,5,196,0.34,1727
3285,3171,8,130,0.1,3011
3195,1850,6,154,0.96,3337
1513,3829,9,67,0.8,1423
1719,2185,2,198,0.06,1638
2079,2722,9,165,0.1,1678
1094,2101,1,69,0.85,1087
1811,2709,6,77,0.84,1763
3196,2928,7,160,0.32,3090
1724,2997,9,93,0.6,1544
2414,1845,10,64,1.0,2476
1306,3519,9,56,0.17,933
2481,1731,9,64,0.29,2225
1992,3839,4,166,0.17,1826
2973,2493,4,96,0.88,3039
3971,3028,4,65,0.22,3880
2289,1050,7,143,0.62,2299
3646,3250,8,127,0.44,3537
2396,766,7,50,0.26,2187
868,1356,2,79,0.81,853
2349,2783,9,198,0.49,2135
1700,2821,9,133,0.88,1646
2451,2802,4,155,0.28,2325
3993,1397,2,126,0.39,4058
2987,1567,4,66,0.7,2993
3407,507,3,58,0.43,3379
663,2987,3,102,0.19,542
2047,1474,8,76,0.51,1924
2346,3673,8,157,0.89,2302
1867,962,10,105,0.44,1691
2215,2125,10,116,0.84,2208
1997,3185,10,163,0.68,1837
738,1808,9,156,0.77,635
539,3718,8,108,0.51,343
1568,2903,6,156,0.78,1502
2024,606,10,94,0.91,2073
2197,1705,3,175,0.53,2292
3150,752,4,118,0.07,3082
856,2654,1,153,0.48,830
821,1797,9,148,0.16,444
1856,1323,3,142,0.23,1876
553,3741,6,126,0.4,373
3961,3246,3,64,0.02,3877
3519,1335,9,195,0.59,3529
3657,3567,7,96,0.23,3448
3699,730,1,185,0.49,3858
2240,2953,3,117,0.54,2173
1997,2221,5,86,0.85,1978
2238,2628,8,51,0.17,1911
2428,3063,8,147,0.5,2232
2029,1012,6,132,0.18,1915
3254,2294,4,80,0.48,3230
2818,3242,4,152,0.24,2678
3461,688,1,103,0.96,3562
2912,3996,7,77,0.72,2814
1738,1951,2,67,0.34,1687
919,3175,3,142,0.02,772
2147,2625,5,70,0.12,1931
1311,1605,4,160,0.67,1270
2797,2252,3,156,0.12,2815
3542,2122,7,108,0.14,3349
1413,1971,10,51,0.87,1350
3044,968,1,175,0.88,3213
972,524,5,114,0.84,1038
3562,970,8,66,0.58,3460
1582,3153,8,133,0.36,1326
797,1950,4,56,0.03,603
2147,3838,1,159,0.66,2130
2790,1389,4,182,0.66,2904
2655,1305,3,85,0.39,2648
922,1079,6,83,0.76,874
1412,1332,4,51,0.94,1431
2199,692,10,200,0.33,2064
975,3395,7,134,0.8,905
1807,1805,8,151,0.61,1727
1033,680,5,178,0.17,983
1541,1035,6,64,0.44,1434
3093,1046,3,79,0.28,3064
2768,1010,7,97,0.26,2606
2471,2427,4,105,0.14,2358
3771,2233,8,189,0.71,3844
2133,1508,8,68,0.27,1907
3694,3482,1,129,0.89,3788
1178,1050,3,137,0.38,1178
775,1055,4,102,0.5,692
1205,1735,1,91,0.03,1161
3923,2435,4,97,0.11,3842
2408,2868,7,130,0.49,2238
2712,3799,4,57,0.36,2584
2364,3058,1,196,0.54,2345
586,1784,10,166,0.52,346
3819,2365,7,100,0.99,3915
1614,1850,7,136,0.62,1509
1382,1342,3,75,0.67,1374
1816,1567,8,98,0.34,1631
3454,1557,2,148,0.6,3562
1756,2678,7,83,0.5,1581
2609,3272,8,101,0.0,2211
1704,718,10,91,0.15,1370
2711,3599,10,74,0.45,2436
1835,2884,5,130,0.27,1653
525,1661,9,144,0.48,291
1418,2750,10,161,0.66,1248
3087,1442,1,120,0.91,3202
1883,3979,10,181,0.7,1733
2158,4000,4,50,0.09,1976
1342,3238,9,121,1.0,1342
3916,832,5,127,0.88,4013
2332,3475,1,198,0.59,2312
3409,2050,9,181,0.94,3563
1592,2576,6,181,0.81,1536
1886,1855,8,71,0.17,1593
3398,637,5,172,0.83,3527
1159,2848,2,94,0.51,1110
912,3564,1,96,0.58,891
2061,714,2,68,0.46,2075
1165,2712,10,184,0.58,955
3306,2965,7,174,0.26,3200
2242,2746,10,97,0.6,2047
2963,1458,5,115,0.7,3003
2914,3159,6,194,0.38,2766
2609,1402,5,180,0.54,2674
1026,3426,2,139,0.34,960
2633,3027,4,122,1.0,2644
2884,2137,4,170,0.2,2892
2245,2619,1,117,0.1,2212
2403,1316,5,156,0.15,2346
2838,2543,7,157,0.48,2789
3867,3418,7,50,0.33,3679
3557,3107,5,152,0.41,3551
3505,1089,7,95,0.35,3372
2572,2598,9,183,0.13,2265
2965,1538,4,179,0.63,3070
2038,787,4,50,0.51,1990
3686,3292,10,185,0.03,3369
3494,1263,1,71,0.6,3545
1922,2725,1,156,0.45,1896
3713,1656,1,200,0.22,3874
2353,1603,9,193,0.88,2489
3376,1906,8,170,0.55,3366
3259,2342,4,136,0.7,3334
3664,2129,3,80,0.03,3598
2542,3681,9,170,0.6,2362
733,781,6,192,0.62,702
3097,2787,8,111,0.27,2900
563,2122,9,54,0.59,379
3922,3888,5,168,0.34,3849
674,3120,6,152,0.46,512
1825,1622,6,148,0.58,1812
3655,2512,1,137,0.33,3758
1211,2621,5,158,0.18,1006
1167,1094,4,141,0.52,1156
853,502,8,192,0.44,799
1793,1525,9,177,0.79,1844
515,924,1,189,0.27,495
3447,3356,9,55,0.58,3293
801,3224,5,139,0.54,686
1111,658,7,80,0.65,1063
1936,3543,10,152,0.07,1471
1594,1223,8,183,0.17,1426
720,3145,5,74,0.98,715
3084,2766,4,66,0.87,3115
2465,1568,10,61,0.16,2106
2393,877,3,138,0.04,2387
2431,1480,2,159,0.73,2562
2618,2353,6,63,0.21,2433
2964,3514,5,111,0.54,2853
711,3938,2,133,0.94,705
2627,2386,10,72,0.97,2670
1909,3624,3,111,0.11,1776
1287,518,3,106,0.64,1338
506,1460,7,73,0.2,226
583,2170,4,170,0.59,501
3180,1249,3,165,0.25,3232
600,3875,4,125,0.71,542
2241,3428,9,70,0.82,2160
1332,568,10,164,0.94,1464
3829,1950,8,170,0.0,3599
2199,802,6,121,0.83,2269
1272,3772,2,144,0.05,1177
1498,2614,2,200,0.06,1404
2402,3067,2,116,0.68,2372
3586,1342,7,91,0.86,3628
3889,2638,3,156,0.34,3946
3951,574,8,136,0.36,3831
3877,1735,6,102,0.81,3922
2404,3239,2,132,0.78,2383
3983,1623,9,199,0.39,3907
3211,1842,2,135,0.07,3253
1093,3136,3,122,0.66,1042
3138,1486,7,166,0.49,3125
1231,2255,6,77,0.47,1072
586,3522,8,167,0.98,578
642,739,4,81,0.31,533
2604,3716,7,74,0.9,2569
695,784,2,137,0.68,714
2399,3909,7,75,0.16,2105
3637,3210,1,134,0.84,3752
675,2761,8,86,0.57,503
2062,2724,5,87,0.31,1891
568,934,6,69,0.71,488
2644,3492,4,158,0.73,2591
1405,722,7,123,0.47,1340
1922,642,7,151,0.51,1901
2348,3016,4,86,0.82,2314
2049,3718,6,155,0.69,1956
3607,1219,9,130,0.6,3557
1168,1553,5,112,0.58,1074
1957,2196,2,181,0.74,1968
533,2877,2,164,0.16,449
2492,2274,6,104,0.2,2333
1411,2278,9,81,0.94,1385
785,2533,9,184,0.78,686
3618,2781,10,84,0.31,3356
2638,2161,6,162,0.4,2610
948,702,1,126,0.77,1038
1962,1585,4,157,0.06,1915
2678,1531,2,57,0.77,2712
2460,2779,9,117,0.22,2125
3267,2536,6,67,0.61,3216
2101,1337,7,186,0.85,2232
2968,2100,2,92,0.59,3018
2308,1592,7,62,0.75,2282
594,2513,10,155,0.51,349
2457,1667,3,171,0.41,2538
2773,3675,6,92,0.14,2516
3048,3806,8,65,0.9,3009
1095,696,3,132,0.51,1141
1197,2354,7,107,0.8,1127
3469,3719,3,183,0.35,3407
3004,3595,1,81,0.87,3000
1547,3143,4,141,0.62,1471
2262,2646,7,89,0.94,2250
1488,510,1,57,0.96,1543
609,3303,10,139,0.34,279
621,2435,3,170,0.44,537
3960,668,3,84,0.77,4009
1328,1917,8,76,0.28,1042
3728,2188,9,88,0.85,3748
725,3907,1,179,0.69,710
1267,3007,1,140,0.31,1233
3621,3918,9,138,0.39,3368
3756,3695,5,197,0.57,3764
2993,2202,3,189,0.76,3144
1475,833,7,93,0.33,1331
1498,3611,4,182,0.91,1480
738,3211,10,120,1.0,738
3257,2460,10,136,0.89,3337
2237,3639,10,114,0.46,1967
2346,3143,10,178,0.27,1983
2301,2742,7,170,0.6,2173
789,671,10,174,0.56,684
3038,3199,9,58,0.55,2852
2404,1263,4,165,0.57,2483
784,3800,10,160,0.4,484
847,1228,6,54,0.01,555
1237,1157,8,62,0.16,939
1950,2117,10,79,0.2,1572
1873,3167,9,169,0.76,1765
2816,3759,1,171,0.56,2795
996,2171,1,181,0.34,963
2881,560,6,111,0.85,2947
3444,1917,5,73,0.91,3494
1665,1723,6,129,0.56,1587
1860,2673,6,78,0.59,1738
1756,705,3,114,0.24,1756
1385,2225,2,165,0.02,1288
2029,3783,7,194,0.5,1854
3064,1415,7,145,0.81,3142
3287,1974,7,133,0.62,3287
2579,2737,2,121,0.38,2552
3483,3475,8,117,0.62,3391
1656,1687,1,135,0.24,1679
2610,2901,5,196,0.9,2616
975,1831,2,183,0.2,896
1008,1840,7,67,0.7,904
1498,3528,3,107,0.45,1416
1488,3865,7,193,0.69,1380
2150,1074,7,99,0.69,2140
797,3114,5,88,0.74,732
3616,2910,10,163,0.33,3441
2962,2794,6,96,0.51,2885
3706,3726,9,87,0.2,3387
883,2697,8,67,0.67,751
2560,1013,5,196,0.77,2698
3509,3940,5,169,0.86,3487
2456,1143,6,72,0.73,2447
3498,2619,10,115,0.03,3127
3683,3700,6,162,0.32,3556
2049,3656,10,184,0.73,1914
1424,640,1,68,0.8,1481
2461,864,10,198,0.2,2259
1009,3928,4,168,0.93,995
1332,3433,5,154,0.61,1235
3133,745,7,155,0.54,3127
3968,2754,3,150,0.78,4085
2876,3676,10,174,0.88,2818
3971,2564,7,161,0.27,3876
3443,594,9,135,0.54,3371
